Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )

ABN  AMRO Mutual Fund
102451;DSP Merrill Lynch Savings Plus Fund - Aggressive-Quarterly Dividend;11.4819; 11.3671 ; 11.4819 ;24-Dec-2007
101742;DSP Merrill Lynch Savings Plus Fund - Moderate-Growth;16.5678; 16.4021 ; 16.5678 ;24-Dec-2007
101743;DSP Merrill Lynch Savings Plus Fund - Moderate-Monthly Dividend;11.1563; 11.0447 ; 11.1563 ;24-Dec-2007
101744;DSP Merrill Lynch Savings Plus Fund - Moderate-Quarterly Dividend;11.7052; 11.5881 ; 11.7052 ;24-Dec-2007
102445;DSP Merrill Lynch Savings Plus Fund-Conservative-Growth;12.7496; 12.6859 ; 12.7496 ;24-Dec-2007
102446;DSP Merrill Lynch Savings Plus Fund-Conservative-Monthly Dividend;10.4276; 10.3755 ; 10.4276 ;24-Dec-2007
102447;DSP Merrill Lynch Savings Plus Fund-Conservative-Quarterly Dividend;10.6661; 10.6128 ; 10.6661 ;24-Dec-2007
101305;DSP Merrill Lynch Short Term Fund-Dividend;10.7236; 10.7236 ; 10.7236 ;24-Dec-2007
101304;DSP Merrill Lynch Short Term Fund-Growth;13.6350; 13.6350 ; 13.6350 ;24-Dec-2007
101306;DSP Merrill Lynch Short Term Fund-Monthly Dividend;10.5350; 10.5350 ; 10.5350 ;24-Dec-2007
101303;DSP Merrill Lynch Short Term Fund-Weekly Dividend;10.1880; 10.1880 ; 10.1880 ;24-Dec-2007
105668;DSP Merrill Lynch Strategic Bond Fund - Institutional Plan - Dividend; 0.0000 ; 0.0000 ; 0.0000 ;9-Aug-2007
105669;DSP Merrill Lynch Strategic Bond Fund - Institutional Plan - Growth;1052.8015; 1051.7487 ; 1052.8015 ;24-Dec-2007
105667;DSP Merrill Lynch Strategic Bond Fund - Institutional Plan - Monthly Dividend;1008.0706; 1007.0625 ; 1008.0706 ;24-Dec-2007
105878;DSP Merrill Lynch Strategic Bond Fund - Institutional Plan - Weekly Dividend;1002.8352; 1001.8324 ; 1002.8352 ;24-Dec-2007
105665;DSP Merrill Lynch Strategic Bond Fund - Regular Plan - Dividend;1023.5646; 1018.4468 ; 1023.5646 ;24-Dec-2007
105666;DSP Merrill Lynch Strategic Bond Fund - Regular Plan - Growth;1050.1305; 1044.8798 ; 1050.1305 ;24-Dec-2007
105664;DSP Merrill Lynch Strategic Bond Fund - Regular Plan - Monthly Dividend;1007.5669; 1002.5291 ; 1007.5669 ;24-Dec-2007
105877;DSP Merrill Lynch Strategic Bond Fund - Regular Plan - Weekly Dividend;1002.7994; 997.7854 ; 1002.7994 ;24-Dec-2007

Escorts Mutual Fund
100176;Escorts Income Bond-Dividend;20.6172;20.6172;20.6172;24-Dec-2007
100177;Escorts Income Bond-Growth;24.4244;24.4244;24.4244;24-Dec-2007
100173;Escorts Income Plan-Bonus;12.7524;12.7524;12.7524;24-Dec-2007
100171;Escorts Income Plan-Dividend;10.4621;10.4621;10.4621;24-Dec-2007
100172;Escorts Income Plan-Growth;24.2149;24.2149;24.2149;24-Dec-2007

Fidelity Mutual Fund
106572;Fidelity Liquid Plus Fund - Institutional Plan - Daily Dividend Option;10.0000;9.9900;10.0000;24-Dec-2007
106571;Fidelity Liquid Plus Fund - Institutional Plan - Growth Option;10.1998;10.1896;10.1998;24-Dec-2007
106579;Fidelity Liquid Plus Fund - Institutional Plan - Monthly Dividend Option;10.0000;10.0000;10.0000;24-Dec-2007
106573;Fidelity Liquid Plus Fund - Institutional Plan - Weekly Dividend Option;10.0154;10.0054;10.0154;24-Dec-2007
106574;Fidelity Liquid Plus Fund - Retail Plan - Growth Option;10.1893;10.1791;10.1893;24-Dec-2007
106575;Fidelity Liquid Plus Fund - Retail Plan - Monthly Dividend Option;10.0535;10.0434;10.0535;24-Dec-2007
106576;Fidelity Liquid Plus Fund - Super Institutional Plan - Daily Dividend Option;10.0003;9.9903;10.0003;24-Dec-2007
106578;Fidelity Liquid Plus Fund - Super Institutional Plan - Growth Option;10.2037;10.1935;10.2037;24-Dec-2007
106580;Fidelity Liquid Plus Fund - Super Institutional Plan - Monthly Dividend Option;10.0000;10.0000;10.0000;24-Dec-2007
106577;Fidelity Liquid Plus Fund - Super Institutional Plan - Weekly Dividend Option;10.0156;10.0056;10.0156;24-Dec-2007
104220;Fidelity Short Term Income Fund - Institutional Plan Dividend Option;10.0654;10.0654;10.0654;24-Dec-2007
104219;Fidelity Short Term Income Fund - Institutional Plan Growth Option;10.9365;10.9365;10.9365;24-Dec-2007
104218;Fidelity Short Term Income Fund - Retail Plan Dividend Option;10.1186;10.1186;10.1186;24-Dec-2007
104217;Fidelity Short Term Income Fund - Retail Plan Growth Option;10.9078;10.9078;10.9078;24-Dec-2007

Franklin Templeton Mutual Fund
101620;Franklin India International Fund;9.6275;9.6275;9.6275;24-Dec-2007
100948;FT India Monthly Income Plan-Growth;23.7756;23.7756;23.7756;24-Dec-2007
100951;FT India Monthly Income Plan-Monthly Bonus;15.0497;15.0497;15.0497;24-Dec-2007
100949;FT India Monthly Income Plan-Monthly Dividend;12.2107;12.2107;12.2107;24-Dec-2007
100950;FT India Monthly Income Plan-Quarterly Dividend;12.6135;12.6135;12.6135;24-Dec-2007
100527;Templeton India Income Builder Account-Dividend;10.9971;10.9971;10.9971;24-Dec-2007
100528;Templeton India Income Builder Account-Growth;26.5497;26.5497;26.5497;24-Dec-2007
100531;Templeton India Income Builder Account-Half Yearly;13.4375;13.4375;13.4375;24-Dec-2007
100529;Templeton India Income Builder Account-Monthly;12.7866;12.7866;12.7866;24-Dec-2007
100532;Templeton India Income Builder Account-Monthly Bonus;18.1495;18.1495;18.1495;24-Dec-2007
100530;Templeton India Income Builder Account-Quarterly;13.5697;13.5697;13.5697;24-Dec-2007
100498;Templeton India Income Fund-Dividend;10.7834;10.7834;10.7834;24-Dec-2007
100499;Templeton India Income Fund-Growth;27.8695;27.8695;27.8695;24-Dec-2007
101232;Templeton India Short-Term Income Plan-Growth;1480.6016;1480.6016;1480.6016;24-Dec-2007
101244;Templeton India Short-Term Income Plan-Institutional Plan - Growth;1184.4523;1181.4912;1184.4523;24-Dec-2007
101246;Templeton India Short-Term Income Plan-Institutional Plan - Monthly Dividend;1073.3711;1070.6877;1073.3711;24-Dec-2007
101245;Templeton India Short-Term Income Plan-Institutional Plan - Weekly Dividend;1009.2354;1006.7123;1009.2354;24-Dec-2007
101236;Templeton India Short-Term Income Plan-Monthly Dividend;1046.2077;1046.2077;1046.2077;24-Dec-2007
101238;Templeton India Short-Term Income Plan-Quarterly Dividend;1055.5151;1055.5151;1055.5151;24-Dec-2007

101237;Templeton India Short-Term Income Plan-Weekly Bonus;1063.1423;1063.1423;1063.1423;24-Dec-2007
101242;Templeton India Short-Term Income Plan-Weekly Dividend;1085.5968;1085.5968;1085.5968;24-Dec-2007
107251;Templeton India Ultra-short Bond Fund - Institutional - Dividend;10.0139;10.0139;10.0139;24-Dec-2007
107248;Templeton India Ultra-short Bond Fund - Institutional - Growth;10.0139;10.0139;10.0139;24-Dec-2007
107252;Templeton India Ultra-short Bond Fund - Retail - Dividend;10.0136;10.0136;10.0136;24-Dec-2007
107247;Templeton India Ultra-short Bond Fund - Retail - Growth;10.0136;10.0136;10.0136;24-Dec-2007
107250;Templeton India Ultra-short Bond Fund - Super Institutional - Dividend;10.0143;10.0143;10.0143;24-Dec-2007
107249;Templeton India Ultra-short Bond Fund - Super Institutional - Growth;10.0143;10.0143;10.0143;24-Dec-2007
100506;Templeton Monthly Income Plan-Growth;22.6077;22.6077;22.6077;24-Dec-2007
100505;Templeton Monthly Income Plan-Half Yearly Dividend;12.8257;12.8257;12.8257;24-Dec-2007
100503;Templeton Monthly Income Plan-Monthly Dividend;10.5144;10.5144;10.5144;24-Dec-2007
100504;Templeton Monthly Income Plan-Quaterly Dividend;10.5528;10.5528;10.5528;24-Dec-2007
105469;Templeton Quarterly Interval Plan - Plan A - Institutional - Dividend;10.2019;10.2019;10.2019;24-Dec-2007
105468;Templeton Quarterly Interval Plan - Plan A - Institutional - Growth;10.5407;10.5407;10.5407;24-Dec-2007
105467;Templeton Quarterly Interval Plan - Plan A - Retail - Dividend;10.1141;10.1141;10.1141;24-Dec-2007
105470;Templeton Quarterly Interval Plan - Plan A - Retail - Growth;10.5232;10.5232;10.5232;24-Dec-2007
105707;Templeton Quarterly Interval Plan - Plan B - Institutional - Dividend;10.0608;10.0608;10.0608;24-Dec-2007
105706;Templeton Quarterly Interval Plan - Plan B - Institutional - Growth;10.5471;10.5471;10.5471;24-Dec-2007
105705;Templeton Quarterly Interval Plan - Plan B - Retail - Dividend;10.0589;10.0589;10.0589;24-Dec-2007
105704;Templeton Quarterly Interval Plan - Plan B - Retail - Growth;10.5314;10.5314;10.5314;24-Dec-2007
106054;Templeton Quarterly Interval Plan - Plan C - Institutional Plan - Dividend;10.2289;10.2289;10.2289;24-Dec-2007
106056;Templeton Quarterly Interval Plan - Plan C - Retail Plan - Dividend;10.2228;10.2228;10.2228;24-Dec-2007
106055;Templeton Quarterly Interval Plan - Plan C - Retail Plan - Growth;10.4351;10.4351;10.4351;24-Dec-2007

HDFC Mutual Fund
106796;HDFC ARBITRAGE FUND RETAIL PLAN GROWTH OPTION;10.082;0;0;24-Dec-2007
106799;HDFC ARBITRAGE FUND RETAIL PLAN MONTHLY DIVIDEND OPTION;10.082;0;0;24-Dec-2007
106797;HDFC ARBITRAGE FUND RETAIL PLAN QUARTERLY DIVIDEND OPTION;10.082;0;0;24-Dec-2007
106793;HDFC ARBITRAGE FUND WHOLESALE PLAN GROWTH OPTION;10.087;0;0;24-Dec-2007
106794;HDFC ARBITRAGE FUND WHOLESALE PLAN MONTHLY DIVIDEND OPTION;10.087;0;0;24-Dec-2007
106795;HDFC ARBITRAGE FUND WHOLESALE PLAN QUARTERLY DIVIDEND OPTION;10.087;0;0;24-Dec-2007
105548;HDFC Cash Management Savings Plus - Retail Plan Daily Dividend Option;10.0315;10.0315;10.0315;24-Dec-2007
105543;HDFC Cash Management Savings Plus - Retail Plan Monthly Dividend Option;10.0697;10.0697;10.0697;24-Dec-2007
105547;HDFC Cash Management Savings Plus - Wholesale Plan Daily Dividend Option;10.0315;10.0315;10.0315;24-Dec-2007
105544;HDFC Cash Management Savings Plus - Wholesale Plan Growth Option;17.2414;17.2414;17.2414;24-Dec-2007
105546;HDFC Cash Management Savings Plus - Wholesale Plan Monthly Dividend Option;10.0881;10.0881;10.0881;24-Dec-2007
105545;HDFC Cash Management Savings Plus - Wholesale Plan Weekly Dividend Option;10.0309;10.0309;10.0309;24-Dec-2007
102453;HDFC Cash Management Savings Plus-Dividend Plan;10.0294;10.0294;10.0294;24-Dec-2007
102452;HDFC Cash Management Savings Plus-Growth Plan;17.2122;17.2122;17.2122;24-Dec-2007
101483;HDFC Floating Rate Income Fund-Short Term Plan - Retail Option - Dividend - Daily;10.0809;10.0809;10.0809;24-Dec-2007
101484;HDFC Floating Rate Income Fund-Short Term Plan - Retail Option - Dividend - Monthly;10.2073;10.2073;10.2073;24-Dec-2007
101482;HDFC Floating Rate Income Fund-Short Term Plan - Retail Option - Dividend - Weekly;10.1513;10.1513;10.1513;24-Dec-2007
101481;HDFC Floating Rate Income Fund-Short Term Plan - Retail Option - Growth;13.3623;13.3623;13.3623;24-Dec-2007
101480;HDFC Floating Rate Income Fund-Short Term Plan-Dividend;0;0;0;19-Jun-2006
106838;HDFC Floating Rate Income Fund-Short Term Plan - Wholesale Option - Dividend - Daily;10.0809;10.0809;10.0809;24-Dec-2007
106839;HDFC Floating Rate Income Fund-Short Term Plan - Wholesale Option - Dividend - Monthly;10.2096;10.2096;10.2096;24-Dec-2007
106840;HDFC Floating Rate Income Fund-Short Term Plan - Wholesale Option - Dividend - Weekly;10.1518;10.1518;10.1518;24-Dec-2007
106841;HDFC Floating Rate Income Fund-Short Term Plan - Wholesale Option - Growth;13.3697;13.3697;13.3697;24-Dec-2007
101872;HDFC High Interest Fund-Growth Plan;25.9658;25.9658;25.9658;24-Dec-2007
101874;HDFC High Interest Fund-Half Yearly Dividend Plan;10.4944;10.4944;10.4944;24-Dec-2007
101873;HDFC High Interest Fund-Quarterly Dividend Plan;10.7818;10.7818;10.7818;24-Dec-2007
101875;HDFC High Interest Fund-Yearly Dividend Plan;11.3337;11.3337;11.3337;24-Dec-2007
101990;HDFC High Interest Fund - Short Term Plan-Dividend Option;10.627;10.627;10.627;24-Dec-2007
101989;HDFC High Interest Fund - Short Term Plan-Growth Option;14.6784;14.6784;14.6784;24-Dec-2007
100123;HDFC Income Fund-Dividend;10.6189;10.6189;10.6189;24-Dec-2007
100124;HDFC Income Fund-Growth;17.8586;17.8586;17.8586;24-Dec-2007
102147;HDFC MF Monthly Income Plan-Long Term Plan-Growth Option;17.0843;17.0843;17.0843;24-Dec-2007
102148;HDFC MF Monthly Income Plan-Long Term Plan-Monthly Dividend Option;12.5487;12.5487;12.5487;24-Dec-2007
102149;HDFC MF Monthly Income Plan-Long Term Plan-Quarterly Dividend Option;12.9844;12.9844;12.9844;24-Dec-2007
102144;HDFC MF Monthly Income Plan-Short Term Plan-Growth Option;14.0106;14.0106;14.0106;24-Dec-2007

102145;HDFC MF Monthly Income Plan-Short Term Plan-Monthly Dividend Option;10.455;10.455;10.455;24-Dec-2007
102146;HDFC MF Monthly Income Plan-Short Term Plan-Quarterly Dividend Option;10.831;10.831;10.831;24-Dec-2007
101586;HDFC MULTIPLE YIELD-HDFC MULTIPLE YIELD - DIVIDEND;10.2643;10.1617;10.3669;24-Dec-2007
101585;HDFC MULTIPLE YIELD-HDFC MULTIPLE YIELD - GROWTH;13.5513;13.4158;13.6868;24-Dec-2007
103130;HDFC Multiple Yield Fund - Plan 2005-Dividend;10.1175;10.0163;10.2187;24-Dec-2007
103131;HDFC Multiple Yield Fund - Plan 2005-Growth;12.2213;12.0991;12.3435;24-Dec-2007
101431;HDFC Short Term Plan-DIVIDEND;10.3367;10.3109;10.3367;24-Dec-2007
101430;HDFC Short Term Plan-GROWTH;14.3487;14.3128;14.3487;24-Dec-2007

HSBC Mutual Fund
106738;HSBC Flexi Debt Fund-Inst. Fortnightly Dividend;10.0406;10.0406;10.0406;24-Dec-2007
106737;HSBC Flexi Debt Fund-Inst. Growth;10.2180;10.2180;10.2180;24-Dec-2007
106739;HSBC Flexi Debt Fund-Inst. Monthly Dividend;10.0695;10.0695;10.0695;24-Dec-2007
106736;HSBC Flexi Debt Fund-Reg.Growth;10.2101;10.2101;10.2101;24-Dec-2007
106741;HSBC Flexi Debt Fund-Reg.Monthly Dividend;10.0534;10.0534;10.0534;24-Dec-2007
106770;HSBC Flexi Debt Fund-Regular. Fortnightly Dividend;10.0515;10.0515;10.0515;24-Dec-2007
101687;HSBC Income Fund - Investment - Inst. - Growth;13.7367;13.7367;13.7367;24-Dec-2007
101686;HSBC Income Fund - Investment - Regular - Dividend;10.6049;10.5519;10.6049;24-Dec-2007
101685;HSBC Income Fund - Investment - Regular - Growth;13.2552;13.1889;13.2552;24-Dec-2007
101598;HSBC Income Fund - Short Term - Inst. - Dividend;0.0000;0.0000;0.0000;24-Dec-2007
104430;HSBC Income Fund - Short Term - Inst. - Dividend - Weekly;10.0981;10.0981;10.0981;24-Dec-2007
101597;HSBC Income Fund - Short Term - Inst. - Growth;10.4003;10.4003;10.4003;24-Dec-2007
101600;HSBC Income Fund - Short Term - Regular - Dividend;11.1015;11.1015;11.1015;24-Dec-2007
104429;HSBC Income Fund - Short Term - Regular - Dividend - Weekly;10.0841;10.0841;10.0841;24-Dec-2007
101599;HSBC Income Fund - Short Term - Regular - Growth;13.3061;13.3061;13.3061;24-Dec-2007
104351;HSBC Liquid Plus Fund - Inst. - Dividend - Daily;10.0125;10.0025;10.0125;24-Dec-2007
104348;HSBC Liquid Plus Fund - Inst. - Dividend - Monthly;10.1328;10.1328;10.1328;24-Dec-2007
104352;HSBC Liquid Plus Fund - Inst. - Dividend - Weekly;10.0364;10.0264;10.0364;24-Dec-2007
104344;HSBC Liquid Plus Fund - Inst. - Growth;11.0055;10.9945;11.0055;24-Dec-2007
104346;HSBC Liquid Plus Fund - Inst. Plus -  Dividend - Monthly;10.1308;10.1207;10.1308;24-Dec-2007
104349;HSBC Liquid Plus Fund - Inst. Plus - Dividend - Daily;10.0126;10.0026;10.0126;24-Dec-2007
104345;HSBC Liquid Plus Fund - Inst. Plus - Dividend - Weekly;10.0369;10.0269;10.0369;24-Dec-2007
104347;HSBC Liquid Plus Fund - Inst. Plus - Growth;11.0199;11.0089;11.0199;24-Dec-2007
104343;HSBC Liquid Plus Fund - Regular -  Dividend - Weekly;10.0357;10.0257;10.0357;24-Dec-2007
104342;HSBC Liquid Plus Fund - Regular - Dividend - Daily;10.0122;10.0022;10.0122;24-Dec-2007
104350;HSBC Liquid Plus Fund - Regular - Growth;10.9859;10.9749;10.9859;24-Dec-2007
102257;HSBC MIP - Regular -  Dividend - Monthly;11.2480;11.1918;11.2480;24-Dec-2007
102258;HSBC MIP - Regular - Dividend - Quarterly;11.2801;11.2237;11.2801;24-Dec-2007
102259;HSBC MIP - Regular - Growth;14.0119;13.9418;14.0119;24-Dec-2007
102261;HSBC MIP - Savings -  Dividend - Quarterly;11.9160;11.8564;11.9160;24-Dec-2007
102260;HSBC MIP - Savings - Dividend - Monthly;11.9362;11.8765;11.9362;24-Dec-2007
102262;HSBC MIP - Savings - Growth;15.6083;15.5303;15.6083;24-Dec-2007

ICICI Prudential Mutual Fund
101098;ICICI Prudential Child Care -Study Plan; 22.5070 ; 22.2819 ; 22.8446 ;24-Dec-2007
101127;ICICI Prudential Child Care- Gift Plan; 62.74 ; 62.11 ; 63.68 ;24-Dec-2007
102421;ICICI Prudential Fixed Maturity Plan - 1 Year-Series 12-Institutional; 11.6599 ; 11.3684 ; 11.6599 ;7-May-2007
102423;ICICI Prudential Fixed Maturity Plan - 1 Year-Series 12-Institutional Dividend - 1; 10.0000 ; 9.7500 ; 10.0000 ;7-May-2007
102425;ICICI Prudential Fixed Maturity Plan - 1 Year-Series 12-Institutional Growth - 1; 10.7594 ; 10.4904 ; 10.7594 ;7-May-2007
102416;ICICI Prudential Fixed Maturity Plan - 1 Year-Series 12-Retail; 11.5807 ; 11.2912 ; 11.5807 ;7-May-2007
102422;ICICI Prudential Fixed Maturity Plan - 1 Year-Series 12-Retail Dividend - 1; 10.0000 ; 9.7500 ; 10.0000 ;7-May-2007
102424;ICICI Prudential Fixed Maturity Plan - 1 Year-Series 12-Retail Growth - 1; 10.7376 ; 10.4692 ; 10.7376 ;7-May-2007
101618;ICICI Prudential Flexible Income Plan-Daily Dividend Plan; 10.5735 ; 10.5735 ; 10.5735 ;24-Dec-2007
101619;ICICI Prudential Flexible Income Plan-Growth; 14.5930 ; 14.5930 ; 14.5930 ;24-Dec-2007
101617;ICICI Prudential Flexible Income Plan-Weekly Dividend Plan; 10.5570 ; 10.5570 ; 10.5570 ;24-Dec-2007
101800;ICICI Prudential Floating Rate Plan-- Option A - Daily Dividend Option; 10.0040 ; 10.0040 ; 10.0040 ;24-Dec-2007
101801;ICICI Prudential Floating Rate Plan-- Option C - Daily Dividend Option; 10.0040 ; 10.0040 ; 10.0040 ;24-Dec-2007
101804;ICICI Prudential Floating Rate Plan-D - Dividend Daily; 10.0021 ; 10.0021 ; 10.0021 ;24-Dec-2007
101799;ICICI Prudential Floating Rate Plan-Daily Dividend Option; 10.0040 ; 10.0040 ; 10.0040 ;24-Dec-2007
101796;ICICI Prudential Floating Rate Plan-Dividend - Option A; 10.0510 ; 10.0008 ; 10.0510 ;24-Dec-2007
101794;ICICI Prudential Floating Rate Plan-Dividend - Option B; 10.0887 ; 10.0887 ; 10.0887 ;24-Dec-2007
101798;ICICI Prudential Floating Rate Plan-Dividend - Option C; 10.0518 ; 10.0518 ; 10.0518 ;24-Dec-2007
101795;ICICI Prudential Floating Rate Plan-Growth - Option A; 12.3211 ; 12.2595 ; 12.3211 ;24-Dec-2007
101793;ICICI Prudential Floating Rate Plan-Growth - Option B; 13.2459 ; 13.2459 ; 13.2459 ;24-Dec-2007
101797;ICICI Prudential Floating Rate Plan-Growth - Option C; 12.4641 ; 12.4641 ; 12.4641 ;24-Dec-2007
101803;ICICI Prudential Floating Rate Plan-Plan D - Dividend; 10.0511 ; 10.0511 ; 10.0511 ;24-Dec-2007

101802;ICICI Prudential Floating Rate Plan-Plan D - Growth option; 11.6739 ; 11.6739 ; 11.6739 ;24-Dec-2007
102074;ICICI Prudential FMP Series 5-FMP Yearly Series 5-Institutional Dividend;0;0;0;3-Aug-2006
102078;ICICI Prudential FMP Series 5-FMP Yearly Series 5-Institutional Dividend-1; 10.0000 ; 9.8500 ; 10.0000 ;27-Apr-2007
102073;ICICI Prudential FMP Series 5-FMP Yearly Series 5-Institutional Growth; 11.6038 ; 11.4298 ; 11.6038 ;27-Apr-2007
102077;ICICI Prudential FMP Series 5-FMP Yearly Series 5-Institutional Growth-1; 10.7552 ; 10.5939 ; 10.7552 ;27-Apr-2007
102072;ICICI Prudential FMP Series 5-FMP Yearly Series 5-Retail Dividend; 10.0000 ; 9.8500 ; 10.0000 ;27-Apr-2007
102076;ICICI Prudential FMP Series 5-FMP Yearly Series 5-Retail Dividend-1; 10.0000 ; 9.8500 ; 10.0000 ;27-Apr-2007
102071;ICICI Prudential FMP Series 5-FMP Yearly Series 5-Retail Growth; 11.5500 ; 11.3767 ; 11.5500 ;27-Apr-2007
102075;ICICI Prudential FMP Series 5-FMP Yearly Series 5-Retail Growth-1; 10.7331 ; 10.5721 ; 10.7331 ;27-Apr-2007
102288;ICICI Prudential FMP Yearly Series 24-Dividend Option;0;0;0;3-Aug-2006
102289;ICICI Prudential FMP Yearly Series 24-Growth;0;0;0;3-Aug-2006
102587;ICICI Prudential FMP-15 Month - Series 25-Institutional Plan-Cumulative Option; 11.6183 ; 11.3859 ; 11.6183 ;9-Apr-2007
102585;ICICI Prudential FMP-15 Month - Series 25-Retail Plan-Cumulative Option; 11.5121 ; 11.2819 ; 11.5121 ;9-Apr-2007
102710;ICICI Prudential FMP-Yearly -Series 25; 10.3658 ; 10.1585 ; 10.3658 ;19-Jul-2006
102060;ICICI Prudential Gilt Fund Investment Plan PF Option; 12.7729 ; 12.6963 ; 12.7729 ;24-Dec-2007
100364;ICICI Prudential Income Plan-Dividend Option; 10.7886 ; 10.7347 ; 10.7886 ;24-Dec-2007
100365;ICICI Prudential Income Plan-Growth Option; 23.3458 ; 23.2291 ; 23.3458 ;24-Dec-2007
101642;ICICI Prudential Income Plan-Institutional Option-Dividend;0;0;0;3-Aug-2006
101643;ICICI Prudential Income Plan-Institutional Option-Growth; 24.0762 ; 23.9559 ; 24.0762 ;24-Dec-2007
100366;ICICI Prudential Income Plan-Institutional Quarterly Dividend; 10.6868 ; 10.6334 ; 10.6868 ;24-Dec-2007
100367;ICICI Prudential Income Plan-Quarterly Dividend; 11.5146 ; 11.4570 ; 11.5146 ;24-Dec-2007
106291;ICICI Prudential Interval Fund - Annual Interval Plan I - Institutional Growth Option; 10.3042 ; 10.3042 ; 10.3042 ;24-Dec-2007
106290;ICICI Prudential Interval Fund - Annual Interval Plan I - Retail Dividend; 10.2935 ; 10.2935 ; 10.2935 ;24-Dec-2007
106292;ICICI Prudential Interval Fund - Annual Interval Plan I - Retail Growth; 10.2935 ; 10.2935 ; 10.2935 ;24-Dec-2007
106760;ICICI Prudential Interval Fund - Annual Interval Plan II - Institutional Dividend Option; 10.1786 ; 10.1786 ; 10.1786 ;24-Dec-2007
